routing,office_code,fbr,record_type,change_date,new_routing,name,address,city,state,zip,zip_ext,area_code,prefix,suffix,status_code,master_state
324173707,O,121000374,1,030116,000000000,RAILS WEST FEDERAL CREDIT UNION,4708 NORTH YELLOWSTONE,CHUBBUCK,ID,83202,0000,208,232,5746,1,
324173710,O,121000374,1,081613,000000000,CONNECTIONS CREDIT UNION,1150 NORTH 8TH,POCATELLO,ID,83201,0000,208,233,5544,1,
324173736,O,121000374,1,062317,000000000,SEI US EMPLOYEES FCU,555 N 5TH AVE,POCATELO,ID,83201,5720,208,233,4395,1,
324173817,O,121000374,1,111011,000000000,BEEHIVE FEDERAL CREDIT UNION,PO BOX 40,REXBURG,ID,83440,0000,208,656,1000,1,
324173943,O,121000374,1,092811,000000000,SNAKE RIVER FEDERAL CREDIT UNION,2361 ORCHARD DRIVE EAST,TWIN FALLS,ID,83301,0000,208,734,8671,1,
324184440,O,121000374,1,072005,000000000,IDAHO UNITED CREDIT UNION,PO BOX 2268,BOISE,ID,83701,2268,208,388,2138,1,
324274033,O,121000374,1,080108,000000000,ELKO FEDERAL CREDIT UNION,2397 MTN CITY HWY,EIKO,NV,89801,0000,775,738,4083,1,
324376711,O,121000374,1,060314,000000000,SAN JUAN CREDIT UNION,792 S 200 W,BLANDING,UT,84511,0000,435,678,2124,1,
324376740,O,121000374,1,060513,000000000,PHILLIPS-WASATCH CREDIT UNION,876 HERITAGE POINT LANE,WEST BOUNTIFUL,UT,84087,0000,801,298,1024,1,
324376805,O,121000374,1,061713,000000000,MEMBERS FIRST CREDIT UNION,120 EAST 1000 SOUTH,BRIGHAM CITY,UT,84302,0657,435,723,5231,1,
324376818,O,121000374,1,062508,000000000,BOX ELDER COUNTY CREDIT UNION,1023 SOUTH MEDICAL DRIVE,BRIGHAM CITY,UT,84302,0000,435,723,3437,1,
324376944,O,121000374,1,020701,000000000,UTAH PRISON EMPLOYEES CREDIT UNION,PO BX 250,DRAPER,UT,84020,0000,801,576,7490,1,
324376957,O,121000374,1,060613,000000000,DUGWAY FCU,"BLDG 5326, VALDEZ CIRCLE",DUGWAY,UT,84022,9998,435,831,4572,1,
324377011,O,121000374,1,080202,000000000,HORIZON CREDIT UNION,PO BOX 687,FARMINGTON,UT,84025,0687,801,451,5064,1,
324377024,O,121000374,1,061306,000000000,MILLARD COUNTY CREDIT UNION,40 SOUTH 100 WEST,FILLMORE,UT,84631,0000,435,743,6545,1,
324377066,O,121000374,1,060116,000000000,AMERICAN UNITED FAMILY OF CU'S FCU,2687 WEST 7800 SOUTH,WEST JORDAN,UT,84088,0000,801,838,8738,1,
324377134,O,121000374,1,080202,000000000,DESERTVIEW FEDERAL CREDIT UNION,196 NORTH MAIN,HUNTINGTON,UT,84528,0580,435,687,2472,1,
324377189,O,121000374,1,061903,000000000,LOGAN MEDICAL FEDERAL CREDIT UNION,500 EAST 1400 NORTH,LOGAN,UT,84341,0000,435,716,5392,1,
324377202,O,121000374,1,061114,000000000,CYPRUS FEDERAL CREDIT UNION,PO BOX 9002,WEST JORDAN,UT,84084,0000,801,260,7600,1,
324377286,O,121000374,1,061614,000000000,GRAND COUNTY CREDIT UNION,725 NORTH MAIN,MOAB,UT,84532,0000,435,259,6124,1,
324377325,O,121000374,1,062805,000000000,DEVIL'S SLIDE FEDERAL CREDIT UNION,243 EAST 125 NORTH,MORGAN,UT,84050,0000,801,829,6900,1,
324377338,O,121000374,1,060514,000000000,MORONI FEED CU,PO BOX 50,MORONI,UT,84646,0000,435,436,8288,1,
324377448,O,121000374,1,062807,000000000,NEPHI WESTERN CREDIT UNION,155 NORTH MAIN,NEPHI,UT,84648,0000,435,623,1895,1,
324377516,O,121000374,1,071312,000000000,AMERICA FIRST FEDERAL CREDIT UNION,1344 WEST 4675 SOUTH,RIVERDALE,UT,84405,0000,801,827,8064,1,
324377558,O,121000374,1,061114,000000000,SUMMITONE CREDIT UNION,4723 HARRISON BLVD,OGDEN,UT,84403,0000,801,337,2069,1,
324377590,O,121000374,1,061114,000000000,WASATCH PEAKS FEDERAL CREDIT UNION,4723 HARRISON BLVD,OGDEN,UT,84403,0000,801,337,2069,1,
324377600,B,121000374,1,061114,000000000,WASATCH PEAKS FEDERAL CREDIT UNION,4723 HARRISON BLVD,OGDEN,UT,84403,0000,801,337,2069,1,
324377613,O,121000374,1,061313,000000000,GOLDENWEST FEDERAL CREDIT UNION,5025 SOUTH ADAMS AVE,SOUTH OGDEN,UT,84403,4111,801,337,8344,1,
324377626,O,121000374,1,072506,000000000,EDUCATION FIRST CREDIT UNION,1250 COUNTRY HILLS DRIVE,OGDEN,UT,84403,2538,801,392,4877,1,
324377707,O,121000374,1,061114,000000000,WASATCH PEAKS FEDERAL CREDIT UNION,4723 HARRISON BLVD,OGDEN,UT,84403,0000,801,337,2069,1,
211273794,O,011000015,1,070506,000000000,AROOSTOOK COUNTY FED S + L,P.O. BOX 808,CARIBOU,ME,04736,0000,207,498,8726,1,
211273846,O,011000015,1,110308,000000000,ROCKLAND SAVINGS BANK FSB,P. O. BOX 585,ROCKLAND,ME,04841,2841,207,594,8465,1,
211274382,O,011000015,1,022514,000000000,BANGOR SAVINGS BANK,19 MAIN AVE.,BANGOR,ME,04401,0000,207,942,5211,1,
211274395,O,011000015,1,061110,000000000,BIDDEFORD SAVINGS BANK,254 MAIN STREET,BIDDEFORD,ME,04005,0000,207,571,5634,1,
211274421,O,011000015,1,071113,000000000,KENNEBEC SAVINGS BANK,150 STATE STREET,AUGUSTA,ME,04330,7416,207,622,5801,1,
211274447,O,011000015,1,062105,000000000,BATH SAVINGS INSTITUTION,105 FRONT STREET,BATH,ME,04530,0548,207,442,7711,1,
211274450,O,011000015,1,062711,000000000,"TD BANK, N.A.",PO BOX 1377,LEWISTON,ME,04240,1377,877,898,7821,1,
211274476,O,011000015,1,070314,000000000,SKOWHEGAN SAVINGS BANK,P. O. BOX 250,SKOWHEGAN,ME,04976,0250,207,474,9511,1,
211274492,O,011000015,1,090704,000000000,FRANKLIN SAVINGS BANK,198 FRONT STREET,FARMINGTON,ME,04938,0825,207,778,2900,1,
211274502,O,011000015,1,110416,000000000,KENNEBUNK SAVINGS BANK,BOX 28,KENNEBUNK,ME,04043,0000,800,339,6573,1,
211274515,O,011000015,1,062608,000000000,NORWAY SAVINGS BANK,356 MAIN ST,NORWAY,ME,04268,1328,207,743,7986,1,
211274531,O,011000015,1,060909,000000000,MACHIAS SAVINGS BANK,3 COLONIAL WAY,MACHIAS,ME,04654,1110,207,255,3347,1,
211274557,O,011000015,1,062512,000000000,NORTHEAST BANK,500 CANAL ST.,LEWISTON,ME,04240,0000,207,786,3245,1,
211274573,O,011000015,1,070506,000000000,GORHAM SAVINGS BANK,10 WENTWORTH DRIVE,GORHAM,ME,04038,1304,207,839,5209,1,
211274586,O,011000015,2,100306,011201458,CAMDEN NATIONAL BANK,245 COMMERCIAL STREET,ROCKPORT,ME,04856,0000,800,860,8821,1,
211274599,O,011000015,1,060909,000000000,SANFORD INST FOR SVG,900 MAIN STREET,SANFORD,ME,04073,0472,207,324,2285,1,
211287256,O,011000015,1,061308,000000000,GREAT FALLS REG. F.C.U.,34 BATES STREET,LEWISTON,ME,04240,0000,207,782,7192,1,
211287298,O,011000015,1,100410,000000000,TRADEMARK FEDERAL CREDIT UNION,44 EDISON DR BOX1056,AUGUSTA,ME,04332,1056,207,512,3860,1,
211287324,O,011000015,1,060409,000000000,CAPITAL AREA FEDERAL C U,2010 NO. BELFAST AVE.,AUGUSTA,ME,04330,2626,207,622,3442,1,
211287340,O,011000015,1,080812,000000000,MAINE STATE CU,200 CAPITOL STREET,AUGUSTA,ME,04330,0000,207,623,1851,1,
211287353,O,011000015,1,010615,000000000,CONNECTED CREDIT UNION,15 UNIVERSITY DR,AUGUSTA,ME,04332,1096,207,623,3857,1,
211287366,O,011000015,1,071306,000000000,KV FEDERAL CREDIT UNION,316 WEST RIVER ROAD,AUGUSTA,ME,04330,3930,207,623,5171,1,
211287405,O,011000015,1,051209,000000000,CHANGING SEASONS FEDERAL CU,115 MECAW RD,HAMPDEN,ME,04444,0000,207,945,6264,1,
211287447,O,011000015,1,070913,000000000,BANGOR FEDERAL CR UNION,P. O. BOX 1161,BANGOR,ME,04402,1161,207,947,0374,1,
211287463,O,011000015,1,050302,000000000,FIVE COUNTY C.U.,765 WASHINGTON STREET,BATH,ME,04530,0000,207,443,3528,1,
211287476,O,011000015,1,060809,000000000,MIDCOAST FEDERAL C. U.,PO BOX 780,BATH,ME,04530,2630,207,443,5531,1,
211287502,O,011000015,1,080117,000000000,NORTHEAST CREDIT UNION,P.O. BOX 1240,PORTSMOUTH,NH,03802,1240,603,436,1847,1,
211287515,O,011000015,1,071012,000000000,PEOPLES CHOICE CREDIT UNION,P O BOX 488,BIDDEFORD,ME,04005,0000,207,282,4156,1,
211287557,O,011000015,2,062409,211287476,MIDCOAST FEDERAL C. U.,PO BOX 780,BATH,ME,04530,0000,207,443,5531,1,
211287560,O,011000015,1,073112,000000000,ATLANTIC REGIONAL FCU,P. O. BOX 188,BRUNSWICK,ME,04011,0188,207,725,8728,1,
211287586,O,011000015,1,051002,000000000,SEABOARD FCU,177 MAIN STREET,BUCKSPORT,ME,04416,0000,207,469,6341,1,
211287609,O,011000015,1,061708,000000000,OTIS FCU,170 MAIN ST,JAY,ME,04239,0000,207,897,0900,1,
324377710,O,121000374,1,061912,000000000,WEBER STATE FEDERAL CREDIT UNION,4140 HARRISON BLVD,OGDEN,UT,84403,0000,801,399,9728,1,
324377765,O,121000374,1,121609,000000000,ALPINE CREDIT UNION,1510 NORTH STATE STREET,OREM,UT,84057,0000,801,225,0256,1,
324377817,O,121000374,1,062508,000000000,EASTERN UTAH COMMUNITY CREDIT UNION,675 EAST 100 NORTH,PRICE,UT,84501,0719,435,637,2443,1,
324377820,O,121000374,1,071105,000000000,UTAH COMMUNITY CREDIT UNION,188 WEST RIVER PARK DRIVE,PROVO,UT,84604,0000,801,223,8188,1,
324377846,O,121000374,1,021497,000000000,C.U.P. FEDERAL CREDIT UNION,P.O. BOX 50526,PROVO,UT,84605,0526,801,374,1170,1,
324377914,O,121000374,1,082411,000000000,PROVO POSTAL CREDIT UNION,345 WEST 100 SOUTH,PROVO,UT,84601,4356,801,374,5856,1,
324377927,O,121000374,1,061812,000000000,FREEDOM CREDIT UNION,815 N FREEDOM BLVD,PROVO,UT,84604,0000,801,375,2120,1,
324377998,O,121000374,1,121208,000000000,KINGS PEAK CREDIT UNION,57 NORTH 100 EAST (83-7),ROOSEVELT,UT,84066,0000,435,722,3795,1,
324378036,O,121000374,1,011717,000000000,CHARTWAY FEDERAL CREDIT UNION,5700 CLEVELAND STREET,VIRGINIA BEACH,VA,23462,1752,800,678,8765,1,
324379705,O,121000374,1,061812,000000000,JORDAN CREDIT UNION,9260 S 300 E,SANDY,UT,84070,0000,801,567,3308,1,
324379750,O,121000374,1,051109,000000000,LOGAN CACHE RICH FCU,20 WEST CENTER,SMITHFIELD,UT,84335,0000,435,563,6882,1,
324379763,O,121000374,1,012712,000000000,NEBO CREDIT UN,730 EAST 300 SOUTH,SPRINGVILLE,UT,84663,0000,801,491,3679,1,
324379789,O,121000374,1,062008,000000000,PACIFIC HORIZON CREDIT UNION,96 EAST CENTER ST.,SPRINGVILLE,UT,84663,0000,801,489,3605,1,
324379792,O,121000374,1,060514,000000000,SUNNYSIDE CREDIT UNION,1 MARKET STREET,SUNNYSIDE,UT,84539,0000,435,888,4433,1,
324379828,O,121000374,1,011717,000000000,CHARTWAY FEDERAL CREDIT UNION,5700 CLEVELAND STREET,VIRGINIA BEACH,VA,23462,1752,800,678,8765,1,
324379844,O,121000374,1,092909,000000000,UINTAH CREDIT UNION,789 WEST HIGHWAY 40  SUITE 100,VERNAL,UT,84078,2494,877,786,2677,1,
324383843,O,121000374,1,061400,000000000,UCB CREDIT UNION,250 N 1950 W SUITE B,SALT LAKE CITY,UT,84116,7902,801,220,0800,1,
325070760,O,121000374,1,082416,000000000,JPMORGAN CHASE,10430 HIGHLAND MANOR DRIVE,TAMPA,FL,33610,0000,813,432,3700,1,
325070951,O,121000374,1,082416,000000000,JPMORGAN CHASE,10430 HIGHLAND MANOR DRIVE,TAMPA,FL,33610,0000,813,432,3700,1,
325070980,O,121000374,1,063014,000000000,"WASHINGTON FEDERAL,NA","425 PIKE STREET, ATTN DEPOSIT OPS",SEATTLE,WA,98101,0000,206,264,6882,1,
325072166,O,121000374,1,051517,000000000,ALASKA AIR GROUP FCU,SUITE 108,SEATAC,WA,98188,0000,206,824,9800,1,
325081306,O,121000374,1,072613,000000000,SOUND COMMUNITY BANK,2005 FIFTH AVENUE  SECOND FLOOR,SEATTLE,WA,98121,1155,206,448,0884,1,
325081403,O,121000374,1,072210,000000000,BOEING EMPLOYEES CREDIT UNION,12770 GATEWAY DRIVE,TUKWILA,WA,98168,3309,206,439,5700,1,
325081474,O,121000374,1,120709,000000000,CASCADE FEDERAL CREDIT UNION,18020 80TH AVE S,KENT,WA,98032,0000,425,251,8888,1,
325081500,O,121000374,1,091214,000000000,SEATTLE METROPOLITAN CREDIT UNION,801 THIRD AVE,SEATTLE,WA,98104,0000,206,398,5500,1,
325081610,O,121000374,1,061114,000000000,SALAL CREDIT UNION,PO BOX 19340,SEATTLE,WA,98109,1340,206,826,7607,1,
325081623,O,121000374,1,120110,000000000,ALASKA USA FEDERAL CREDIT UNION,PO BOX 196613,ANCHORAGE,AK,99519,6613,907,786,2786,1,
325081665,O,121000374,1,060313,000000000,HARBORSTONE CREDIT UNION,PO BOX 4207,TACOMA,WA,98438,0207,253,589,8017,1,
325081704,O,121000374,1,052814,000000000,EXPRESS CREDIT UNION,SUITE 104,SEATTLE,WA,98134,0000,206,622,1850,1,
325081791,O,121000374,1,100115,000000000,SEATTLE METROPOLITAN CREDIT UNION,801 THIRD AVE,SEATTLE,WA,98104,0000,206,398,5500,1,
325081827,O,121000374,1,070303,000000000,NORDSTROM FEDERAL CREDIT UNION,P.O. BOX 1130,SEATTLE,WA,98111,1130,206,774,2900,1,
325081885,O,121000374,1,072005,000000000,VERITY CREDIT UNION,11027 MERIDIAN AVENUE NORTH  # 200,SEATTLE,WA,98133,0000,206,361,5353,1,
325081924,O,121000374,2,110215,325183220,SOUND CREDIT UNION,17801 INTERNATIONAL BLVD  RM 6449M,SEATTLE,WA,98158,0000,253,573,2653,1,
325081966,O,121000374,1,020416,000000000,QUALSTAR CREDIT UNION,2133 152ND AVE NE,REDMOND,WA,98052,0000,800,848,0018,1,
325082017,O,121000374,1,111511,000000000,COMMUNITY FIRST CREDIT UNION,SUITE 100,DUPONT,WA,98327,0000,253,722,5212,1,
325082033,O,121000374,1,061214,000000000,SOUND CREDIT UNION,PO BOX 1595,TACOMA,WA,98401,0000,253,597,7603,1,
325082062,O,121000374,1,060414,000000000,WATERFRONT FEDERAL CREDIT UNION,2414 SW ANDOVER STREET  SUITE E-100,SEATTLE,WA,98106,0000,206,622,8415,1,
325082127,O,121000374,1,091514,000000000,SEATTLE METROPOLITAN CREDIT UNION,801 THIRD AVE,SEATTLE,WA,98104,0000,206,398,5500,1,
325082130,O,121000374,1,080116,000000000,QUALSTAR CREDIT UNION,2133 152ND AVE NE,REDMOND,WA,98052,0000,800,848,0018,1,
325082198,O,121000374,1,080116,000000000,QUALSTAR CREDIT UNION,2133 152ND AVE NE,REDMOND,WA,98052,0000,800,848,0018,1,
325082253,O,121000374,1,080116,000000000,QUALSTAR CREDIT UNION,2133 152ND AVE NE,REDMOND,WA,98052,0000,800,848,0018,1,
325082266,O,121000374,1,100615,000000000,INSPIRUS CREDIT UNION,PO BOX 576,SEATTLE,WA,98111,0576,206,628,5833,1,
325084138,O,121000374,1,091214,000000000,SEATTLE METROPOLITAN CREDIT UNION,801 THIRD AVENUE,SEATTLE,WA,98104,1601,206,398,5500,1,
325084426,O,121000374,1,040115,000000000,HOMESTREET BANK,STE 250,FEDERAL WAY,WA,98003,0000,206,389,6337,1,
325170628,O,121000374,1,100110,000000000,ANCHOR MUTUAL SAVINGS BANK,100 WEST FIRST,ABERDEEN,WA,98520,0094,360,537,1439,1,
325170631,O,121000374,1,063014,000000000,"WASHINGTON FEDERAL,NA","425 PIKE STREET, ATTN DEPOSIT OPS",SEATTLE,WA,98101,0000,206,264,6882,1,
325170699,O,121000374,1,051916,000000000,KEY BANK,NY-31-17-0119,ALBANY,NY,12211,0000,800,539,2968,1,
325170754,O,121000374,1,021109,000000000,TIMBERLAND BANK,624 SIMPSON AVENUE,HOQUIAM,WA,98550,0000,360,533,4865,1,
325170822,O,121000374,1,062613,000000000,OLYMPIA FEDERAL SAVINGS & LOAN ASSN,PO BOX 1338,OLYMPIA,WA,98507,1338,360,754,3400,1,
325170835,O,121000374,1,071006,000000000,HERITAGE BANK,PO BOX 1578,OLYMPIA,WA,98507,1578,360,943,1500,1,
325170848,O,121000374,1,100901,000000000,FIRST FEDERAL SLA OF PORT ANGELES,105 W. 8TH ST,PORT ANGELES,WA,98362,0000,360,417,3117,1,
325170864,O,121000374,1,061306,000000000,RAYMOND FEDERAL BANK,202 DURYEA STREET,RAYMOND,WA,98577,0000,360,942,3444,1,
325170877,O,121000374,1,082115,000000000,FIRST FINANCIAL NORTHWEST BANK,PO BOX 360,RENTON,WA,98057,0360,425,254,2062,1,
325171122,O,121000374,1,060313,000000000,YAKIMA FEDERAL SAVINGS & LOAN ASSN,118 EAST YAKIMA AVENUE,YAKIMA,WA,98901,0000,509,248,2634,1,
325171148,O,121000374,1,070111,000000000,OPUS BANK,2828 COLBY AVE,EVERETT,WA,98201,3537,425,339,5500,1,
325171232,O,121000374,1,063014,000000000,"WASHINGTON FEDERAL,NA","425 PIKE ST, ATTN DEPOSIT OPERATION",SEATTLE,WA,98101,0000,206,264,6882,1,
325171740,O,121000374,1,041315,000000000,UMPQUA BANK,17555 NE SACRAMENTO ST,PORTLAND,OR,97230,0000,866,203,9569,1,
325179917,O,121000374,1,020117,000000000,GREAT NORTHWEST FEDERAL CREDIT UNION,301 WEST WISHKAH STREET,ABERDEEN,WA,98520,0000,360,533,9990,1,
325179946,O,121000374,1,101806,000000000,LONGSHORE FEDERAL CREDIT UNION,3107 JOHN STEVENS WAY,HOQUIAM,WA,98550,0000,800,459,8328,1,
325179959,O,121000374,1,062514,000000000,NEWRIZONS FEDERAL CREDIT UNION,120 FIRMAN AVE,HOQUIAM,WA,98550,0000,360,533,4760,1,
325179991,O,121000374,1,092999,000000000,TESORO NORTHWEST FCU,PO BOX 248,ANACORTES,WA,98221,0248,360,293,5451,1,
325180061,O,121000374,1,080116,000000000,QUALSTAR CREDIT UNION,2133 152ND AVE NE,REDMOND,WA,98052,0000,800,848,0018,1,
325180087,O,121000374,1,080116,000000000,QUALSTAR CREDIT UNION,2133 152ND AVE NE,REDMOND,WA,98052,0000,800,848,0018,1,
325180113,O,121000374,1,060513,000000000,WHATCOM EDUCATIONAL C U,600 EAST HOLLY STREET,BELLINGHAM,WA,98225,0000,800,525,8703,1,
325180142,O,121000374,1,100313,000000000,WESTEDGE FEDERAL CREDIT UNION,2501 JAMES STREET,BELLINGHAM,WA,98225,3529,360,734,5790,1,
325180155,O,121000374,1,061912,000000000,INDUSTRIAL CREDIT UNION,1100 NORTH STATE STREET,BELLINGHAM,WA,98225,0000,360,734,2043,1,
325180184,O,121000374,1,060713,000000000,NORTH COAST CREDIT UNION,1100 DUPONT STREET,BELLINGHAM,WA,98225,0000,800,696,8830,1,
325180207,O,121000374,1,113009,000000000,CONNECTION CREDIT UNION,10200 SILVERDALE WAY NW,SILVERDALE,WA,98383,0000,360,307,6400,1,
325180223,O,121000374,1,081610,000000000,KITSAP CREDIT UNION,PO BOX 990,BREMERTON,WA,98337,0000,360,662,2000,1,
325180304,O,121000374,1,081111,000000000,CHENEY FCU,520 FIRST STREET,CHENEY,WA,99004,0000,509,235,6533,1,
325180333,O,121000374,1,071306,000000000,GREAT NORTHWEST FEDERAL CREDIT UNION,301 WEST WISHKAH STREET,ABERDEEN,WA,98520,0000,360,533,9990,1,
325180346,O,121000374,1,092512,000000000,COULEE DAM FCU,PO BOX 216,COULEE DAM,WA,99116,0216,509,633,0830,1,
325180401,O,121000374,1,091609,000000000,WHITE RIVER CREDIT UNION,1499 GARRETT STREET,ENUMCLAW,WA,98022,0000,360,825,4833,1,
325180414,O,121000374,1,070912,000000000,HORIZON CREDIT UNION,SUITE 300,SPOKANE VALLEY,WA,99216,0000,509,928,6494,1,
325180427,O,121000374,1,052704,000000000,GRANCO FEDERAL CREDIT UNION,PO BOX 127,EPHRATA,WA,98823,0000,509,754,5233,1,
325180456,O,121000374,1,060314,000000000,NORTHWEST PLUS CREDIT UNION,2821 HEWITT AVENUE,EVERETT,WA,98201,0000,425,297,1049,1,
325180508,O,121000374,1,092210,000000000,COMMUNITY HEALTHCARE FCU,1503 PACIFIC AVENUE,EVERETT,WA,98201,0000,425,259,6446,1,
325180524,O,121000374,1,071712,000000000,NORTHWEST PLUS CREDIT UNION,2821 HEWITT AVE,EVERETT,WA,98201,0000,425,297,1051,1,
325180540,O,121000374,1,060514,000000000,MILL TOWN CREDIT UNION,3102 BROADWAY,EVERETT,WA,98201,0000,425,252,5139,1,
325180553,O,121000374,1,080202,000000000,SNOCOPE FCU,3130 ROCKEFELLER,EVERETT,WA,98201,0000,425,388,3481,1,
325180566,O,121000374,1,040212,000000000,MOUNTAINCREST CREDIT UNION,3710 168TH STREET NE  SUITE A-108,ARLINGTON,WA,98223,0000,360,435,5400,1,
325180579,O,121000374,1,062110,000000000,MOUNTAINCREST CREDIT UNION,3710 168TH STEET NE  SUITE A-108,ARLINGTON,WA,98223,0000,360,435,5400,1,
325180595,O,121000374,1,093010,000000000,GLOBAL CREDIT UNION,1520 WEST THIRD AVENUE,SPOKANE,WA,99201,0000,509,455,4700,1,
325180618,O,121000374,2,020116,325180184,NORTH COAST CREDIT UNION,1100 DUPONT STREET,BELLINGHAM,WA,98225,0000,800,696,8830,1,
325180634,O,121000374,1,110112,000000000,"AMERICA'S CREDIT UNION, A FEDERAL CU",PO BOX 33338,JBLM,WA,98433,0338,253,964,6164,1,
325180676,O,121000374,1,072110,000000000,TRI-CITIES COMMUNITY FCU,2626 W KENNEWICK AVENUE,KENNEWICK,WA,99336,3176,509,735,8331,1,
325180870,O,121000374,1,050305,000000000,HARBORSTONE CREDIT UNION,PO BOX 4207,TACOMA,WA,98438,0000,253,589,8017,1,
325180935,O,121000374,1,090605,000000000,GENERATIONS CREDIT UNION,929 EASTSIDE STREET SOUTHEAST,OLYMPIA,WA,98501,0000,360,357,5660,1,
325180977,O,121000374,1,052104,000000000,O BEE CREDIT UNION,3900 CLEVELAND AVE SE,TUMWATER,WA,98501,4023,360,943,0740,1,
325180980,O,121000374,1,063003,000000000,OLYMPIA CREDIT UNION,PO BOX 7549,OLYMPIA,WA,98507,0000,360,754,5559,1,
325181002,O,121000374,1,061507,000000000,EVERGREENDIRECT CREDIT UNION,PO BOX 408,OLYMPIA,WA,98507,0408,360,943,7676,1,
325181015,O,121000374,1,060513,000000000,TWINSTAR CREDIT UNION,4525 INTELCO LOOP SE,LACEY,WA,98503,0000,800,258,3115,1,
325181028,O,121000374,1,061306,000000000,WASHINGTON STATE EMPLOYEES CU,PO BOX WSECU,OLYMPIA,WA,98507,0000,360,943,7911,1,
325181060,O,121000374,1,061909,000000000,MONAD FEDERAL CREDIT UNION,1817 WEST SYLVESTER,PASCO,WA,99301,0329,509,545,1406,1,
325181099,O,121000374,1,060314,000000000,STRAIT-VIEW CREDIT UNION,220 S LINCOLN ST,PORT ANGELES,WA,98362,0000,360,452,3883,1,
325181154,O,121000374,1,070512,000000000,MT RAINIER FEDERAL CREDIT UNION,303 WEST MEEKER,PUYALLUP,WA,98371,0000,253,841,2668,1,
325181219,O,121000374,2,061213,325183259,PUGET SOUND COOPERATIVE CREDIT UNION,SUITE 650,BELLEVUE,WA,98004,0000,425,462,3811,1,
325181248,O,121000374,1,061413,000000000,GESA CREDIT UNION,51 GAGE BLVD,RICHLAND,WA,99352,0000,509,378,3100,1,
325181264,O,121000374,1,061312,000000000,HAPO COMMUNITY CREDIT UNION,601 WILLIAMS BLVD,RICHLAND,WA,99354,0000,509,943,5676,1,
325181277,O,121000374,1,073010,000000000,NUMERICA CREDIT UNION,14610 EAST SPRAGUE AVENUE,SPOKANE VALLEY,WA,99037,0000,509,535,7613,1,
325182289,O,121000374,1,062708,000000000,1ST SECURITY BANK OF WASHINGTON,6920 220TH STREET SOUTHWEST,MOUNTLAKE TERRACE,WA,98043,0000,800,683,0973,1,
325182344,O,121000374,1,092811,000000000,PENINSULA COMMUNITY FCU,PO BOX 2150,SHELTON,WA,98584,0000,360,426,1601,1,
325182357,O,121000374,1,082410,000000000,OUR COMMUNITY CREDIT UNION,PO BOX 1670,SHELTON,WA,98584,9905,360,427,3403,1,
325182360,O,121000374,1,080414,000000000,SNO FALLS CREDIT UNION,9025 MEADOWBROOK WAY SOUTHEAST,SNOQUALMIE,WA,98065,0000,425,831,3178,1,
325182373,O,121000374,1,111711,000000000,SPOKANE CITY CREDIT UNION,PO BOX 9639,SPOKANE,WA,99209,9639,509,325,7228,1,
325182438,O,121000374,1,021811,000000000,NUMERICA CREDIT UNION,14610 E SPRAGUE AVENUE,SPOKANE VALLEY,WA,99216,0000,800,433,1837,1,
325182441,O,121000374,1,063005,000000000,SPOKANE MEDIA FCU,901 WEST RIVERSIDE,SPOKANE,WA,99201,1099,509,838,8960,1,
325182496,O,121000374,1,110215,000000000,GESA CREDIT UNION,51 GAGE BLVD,RICHLAND,WA,99352,0000,509,378,3100,1,
325182506,O,121000374,1,070912,000000000,HORIZON C U,SUITE 300,SPOKANE VALLEY,WA,99216,0000,509,928,6494,1,
325182551,O,121000374,1,052113,000000000,HORIZON CREDIT UNION,PO BOX 15128,SPOKANE,WA,99215,0000,509,928,6494,1,
325182564,O,121000374,1,110215,000000000,HORIZON CREDIT UNION,SUITE 300,SPOKANE VALLEY,WA,99216,0000,509,928,6494,1,
325182577,O,121000374,1,052404,000000000,SAFEWAY FEDERAL CREDIT UNION,PO BOX 3327,SPOKANE,WA,99220,3327,509,483,9416,1,
325182580,O,121000374,1,061313,000000000,SEARS SPOKANE EMPLOYEES FCU,4700 N DIVISION,SPOKANE,WA,99207,0000,509,483,0580,1,
325182603,O,121000374,1,050216,000000000,HORIZON CREDIT UNION,SUITE 300,SPOKANE VALLEY,WA,99216,0000,509,928,6494,1,
325182629,O,121000374,1,062498,000000000,SPOKANE FEDERAL CREDIT UNION,PO BOX 2519,SPOKANE,WA,99220,2519,509,328,2900,1,
325182645,O,121000374,1,061413,000000000,SPOKANE FIREFIGHTERS C U,2002 NORTH ATLANTIC,SPOKANE,WA,99205,0000,509,484,5650,1,
325182674,O,121000374,1,061512,000000000,SPOKANE LAW ENFORCEMENT CREDIT UNION,924 W SINTO AVE,SPOKANE,WA,99201,2540,509,327,3244,1,
325182687,O,121000374,1,080504,000000000,PROGRESSIONS CREDIT UNION,2919 E MISSION AVE,SPOKANE,WA,99202,3691,509,444,0473,1,
325182690,O,121000374,1,121109,000000000,NUMERICA CREDIT UNION,14610 EAST SPRAGUE AVENUE,SPOKANE VALLEY,WA,99216,0000,800,433,1837,1,
325182700,O,121000374,1,101901,000000000,SPOKANE TEACHERS CREDIT UNION,1620 N. SIGNAL DRIVE,LIBERTY LAKE,WA,99019,9517,800,858,3750,1,
325182726,O,121000374,1,060314,000000000,PRIMESOURCE CREDIT UNION,PO BOX 48275,SPOKANE,WA,99228,1275,509,232,8904,1,
325182755,O,121000374,1,070912,000000000,HORIZON CREDIT UNION,PO BOX 15128,SPOKANE,WA,99215,0000,509,928,6494,1,
